商品ID,平均販売数量,総販売数量,販売回数,販売数量標準偏差,商品カテゴリID,利益重視スコア,数量重視スコア,商品利益カテゴリ,商品数量カテゴリ
6000051,1.0997920997920998,1058.0,962,0.3200220440182286,600,0.21995841995841997,211.60000000000002,低利益,低数量
6000052,1.0166666666666666,122.0,120,0.12855586584927856,600,0.20333333333333334,24.400000000000002,低利益,低数量
6000053,1.0222222222222221,92.0,90,0.1482313540789697,600,0.20444444444444443,18.400000000000002,低利益,低数量
6000054,1.0889453621346887,857.0,787,0.30636551339814605,600,0.21778907242693776,171.4,低利益,低数量
6000055,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000056,1.0,80.0,80,0.0,600,0.2,16.0,低利益,低数量
6000057,1.0,5.0,5,0.0,600,0.2,1.0,低利益,低数量
6000058,1.0,78.0,78,0.0,600,0.2,15.600000000000001,低利益,低数量
6000059,1.0337423312883436,337.0,326,0.1971242041558743,600,0.20674846625766874,67.4,低利益,低数量
6000060,1.0378787878787878,274.0,264,0.1912656675777502,600,0.20757575757575758,54.800000000000004,低利益,低数量
6000061,1.0285714285714285,108.0,105,0.1673976643265312,600,0.2057142857142857,21.6,低利益,低数量
6000062,1.0,9.0,9,0.0,600,0.2,1.8,低利益,低数量
6000063,1.0307692307692307,67.0,65,0.1740358053345964,600,0.20615384615384613,13.4,低利益,低数量
6000064,1.0751879699248121,143.0,133,0.29191271397706137,600,0.21503759398496244,28.6,低利益,低数量
6000065,1.0,52.0,52,0.0,600,0.2,10.4,低利益,低数量
6000066,1.040920716112532,407.0,391,0.2227178768583843,600,0.20818414322250642,81.4,低利益,低数量
6000067,1.1229946524064172,840.0,748,0.3743526174168058,600,0.22459893048128343,168.0,低利益,低数量
6000068,1.0679886685552409,377.0,353,0.2937235092246339,600,0.21359773371104818,75.4,低利益,低数量
6000069,1.0,60.0,60,0.0,600,0.2,12.0,低利益,低数量
6000070,1.04,52.0,50,0.1979486637221574,600,0.20800000000000002,10.4,低利益,低数量
6000071,1.047970479704797,284.0,271,0.23075065718647744,600,0.20959409594095943,56.800000000000004,低利益,低数量
6000072,1.0394736842105263,79.0,76,0.25512294937587565,600,0.20789473684210527,15.8,低利益,低数量
6000073,1.0,42.0,42,0.0,600,0.2,8.4,低利益,低数量
6000074,1.0060240963855422,167.0,166,0.07761505257063327,600,0.20120481927710845,33.4,低利益,低数量
6000075,1.0,24.0,24,0.0,600,0.2,4.800000000000001,低利益,低数量
6000076,1.0384615384615385,216.0,208,0.21638563370731528,600,0.20769230769230773,43.2,低利益,低数量
6000077,1.0434782608695652,24.0,23,0.20851441405707474,600,0.20869565217391306,4.800000000000001,低利益,低数量
6000078,1.048951048951049,150.0,143,0.2165241205270644,600,0.2097902097902098,30.0,低利益,低数量
6000079,1.03125,132.0,128,0.1746763035549529,600,0.20625000000000002,26.400000000000002,低利益,低数量
6000080,1.0714285714285714,30.0,28,0.3779644730092272,600,0.2142857142857143,6.0,低利益,低数量
6000081,1.027027027027027,38.0,37,0.16439898730535732,600,0.20540540540540542,7.6000000000000005,低利益,低数量
6000082,1.0071942446043165,140.0,139,0.08481889296799709,600,0.2014388489208633,28.0,低利益,低数量
6000083,1.0434782608695652,96.0,92,0.25302753523707844,600,0.20869565217391306,19.200000000000003,低利益,低数量
6000084,1.0,30.0,30,0.0,600,0.2,6.0,低利益,低数量
6000085,1.0,47.0,47,0.0,600,0.2,9.4,低利益,低数量
6000086,1.0401785714285714,233.0,224,0.19681765088576833,600,0.2080357142857143,46.6,低利益,低数量
6000087,1.0416666666666667,25.0,24,0.2041241452319315,600,0.20833333333333337,5.0,低利益,低数量
6000088,1.0,90.0,90,0.0,600,0.2,18.0,低利益,低数量
6000089,1.0,42.0,42,0.0,600,0.2,8.4,低利益,低数量
6000090,1.021978021978022,93.0,91,0.14742395237484895,600,0.2043956043956044,18.6,低利益,低数量
6000091,1.0731707317073171,88.0,82,0.30552475824100317,600,0.21463414634146344,17.6,低利益,低数量
6000092,1.0,17.0,17,0.0,600,0.2,3.4000000000000004,低利益,低数量
6000093,1.070967741935484,166.0,155,0.3038642344512338,600,0.2141935483870968,33.2,低利益,低数量
6000094,1.1111111111111112,10.0,9,0.3333333333333333,600,0.22222222222222224,2.0,低利益,低数量
6000095,1.0,3.0,3,0.0,600,0.2,0.6000000000000001,低利益,低数量
6000096,1.024390243902439,42.0,41,0.15617376188860604,600,0.20487804878048782,8.4,低利益,低数量
6000097,1.0925925925925926,59.0,54,0.351198407532735,600,0.21851851851851853,11.8,低利益,低数量
6000098,1.0,5.0,5,0.0,600,0.2,1.0,低利益,低数量
6000099,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000100,1.0126582278481013,80.0,79,0.11250879009260242,600,0.20253164556962028,16.0,低利益,低数量
6000101,1.037037037037037,56.0,54,0.19062587709298626,600,0.2074074074074074,11.200000000000001,低利益,低数量
6000102,1.0169491525423728,60.0,59,0.13018891098082386,600,0.2033898305084746,12.0,低利益,低数量
6000103,1.0,46.0,46,0.0,600,0.2,9.200000000000001,低利益,低数量
6000104,1.0434782608695652,24.0,23,0.20851441405707477,600,0.20869565217391306,4.800000000000001,低利益,低数量
6000105,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000106,1.0,54.0,54,0.0,600,0.2,10.8,低利益,低数量
6000107,1.0666666666666667,48.0,45,0.25226248955475655,600,0.21333333333333335,9.600000000000001,低利益,低数量
6000108,1.0,40.0,40,0.0,600,0.2,8.0,低利益,低数量
6000109,1.0,8.0,8,0.0,600,0.2,1.6,低利益,低数量
6000110,1.0,16.0,16,0.0,600,0.2,3.2,低利益,低数量
6000111,1.0238095238095237,43.0,42,0.15430334996209188,600,0.20476190476190476,8.6,低利益,低数量
6000112,1.0151515151515151,67.0,66,0.12309149097933275,600,0.20303030303030303,13.4,低利益,低数量
6000113,1.0816326530612246,53.0,49,0.2766416675862441,600,0.21632653061224494,10.600000000000001,低利益,低数量
6000114,1.0454545454545454,46.0,44,0.21070705494148548,600,0.2090909090909091,9.200000000000001,低利益,低数量
6000115,1.0,25.0,25,0.0,600,0.2,5.0,低利益,低数量
6000116,1.0,20.0,20,0.0,600,0.2,4.0,低利益,低数量
6000117,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000118,1.0,36.0,36,0.0,600,0.2,7.2,低利益,低数量
6000119,1.0,44.0,44,0.0,600,0.2,8.8,低利益,低数量
6000120,1.0,24.0,24,0.0,600,0.2,4.800000000000001,低利益,低数量
6000121,1.0,8.0,8,0.0,600,0.2,1.6,低利益,低数量
6000122,1.0294117647058822,35.0,34,0.17149858514250882,600,0.20588235294117646,7.0,低利益,低数量
6000123,1.1,33.0,30,0.3051285766293646,600,0.22000000000000003,6.6000000000000005,低利益,低数量
6000124,1.12,28.0,25,0.3316624790355399,600,0.22400000000000003,5.6000000000000005,低利益,低数量
6000125,1.0,23.0,23,0.0,600,0.2,4.6000000000000005,低利益,低数量
6000126,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000127,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000128,1.0,43.0,43,0.0,600,0.2,8.6,低利益,低数量
6000129,1.0307692307692307,268.0,260,0.17302494021854167,600,0.20615384615384613,53.6,低利益,低数量
6000130,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000131,1.0,27.0,27,0.0,600,0.2,5.4,低利益,低数量
6000132,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000133,1.0,39.0,39,0.0,600,0.2,7.800000000000001,低利益,低数量
6000134,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000135,1.0,6.0,6,0.0,600,0.2,1.2000000000000002,低利益,低数量
6000136,1.1111111111111112,20.0,18,0.3233808333817773,600,0.22222222222222224,4.0,低利益,低数量
6000137,1.0,12.0,12,0.0,600,0.2,2.4000000000000004,低利益,低数量
6000138,1.0,11.0,11,0.0,600,0.2,2.2,低利益,低数量
6000139,1.0,68.0,68,0.0,600,0.2,13.600000000000001,低利益,低数量
6000140,1.0,12.0,12,0.0,600,0.2,2.4000000000000004,低利益,低数量
6000141,1.0,13.0,13,0.0,600,0.2,2.6,低利益,低数量
6000142,1.0,16.0,16,0.0,600,0.2,3.2,低利益,低数量
6000143,1.0,5.0,5,0.0,600,0.2,1.0,低利益,低数量
6000144,1.0,3.0,3,0.0,600,0.2,0.6000000000000001,低利益,低数量
6000145,1.0,3.0,3,0.0,600,0.2,0.6000000000000001,低利益,低数量
6000146,1.0,15.0,15,0.0,600,0.2,3.0,低利益,低数量
6000147,1.0,13.0,13,0.0,600,0.2,2.6,低利益,低数量
6000148,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000149,1.0,18.0,18,0.0,600,0.2,3.6,低利益,低数量
6000150,1.0,21.0,21,0.0,600,0.2,4.2,低利益,低数量
6000151,1.0,23.0,23,0.0,600,0.2,4.6000000000000005,低利益,低数量
6000152,1.0,10.0,10,0.0,600,0.2,2.0,低利益,低数量
6000153,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000154,1.0,10.0,10,0.0,600,0.2,2.0,低利益,低数量
6000155,1.0434782608695652,24.0,23,0.20851441405707474,600,0.20869565217391306,4.800000000000001,低利益,低数量
6000156,1.0,16.0,16,0.0,600,0.2,3.2,低利益,低数量
6000157,1.1111111111111112,30.0,27,0.42365927286816163,600,0.22222222222222224,6.0,低利益,低数量
6000158,1.0,9.0,9,0.0,600,0.2,1.8,低利益,低数量
6000159,1.1,22.0,20,0.3077935056255462,600,0.22000000000000003,4.4,低利益,低数量
6000160,1.037037037037037,28.0,27,0.19245008972987526,600,0.2074074074074074,5.6000000000000005,低利益,低数量
6000161,1.0526315789473684,20.0,19,0.22941573387056174,600,0.21052631578947367,4.0,低利益,低数量
6000162,1.0,13.0,13,0.0,600,0.2,2.6,低利益,低数量
6000163,1.0606060606060606,35.0,33,0.24230584229877997,600,0.21212121212121213,7.0,低利益,低数量
6000164,1.0,22.0,22,0.0,600,0.2,4.4,低利益,低数量
6000165,1.0476190476190477,44.0,42,0.21554026870452117,600,0.20952380952380956,8.8,低利益,低数量
6000166,1.0,15.0,15,0.0,600,0.2,3.0,低利益,低数量
6000167,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000168,1.0,7.0,7,0.0,600,0.2,1.4000000000000001,低利益,低数量
6000169,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000170,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000171,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000172,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000173,1.2857142857142858,9.0,7,0.4879500364742666,600,0.2571428571428572,1.8,低利益,低数量
6000174,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000175,1.1093525179856114,1542.0,1390,0.33873777611771766,600,0.2218705035971223,308.40000000000003,低利益,中数量
6000176,1.064516129032258,33.0,31,0.24973103811470745,600,0.2129032258064516,6.6000000000000005,低利益,低数量
6000177,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000178,1.0344827586206897,30.0,29,0.18569533817705186,600,0.20689655172413796,6.0,低利益,低数量
6000179,1.3484848484848484,89.0,66,0.568193473073937,600,0.2696969696969697,17.8,低利益,低数量
6000180,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000181,1.0,8.0,8,0.0,600,0.2,1.6,低利益,低数量
6000182,1.0263157894736843,39.0,38,0.16222142113076254,600,0.20526315789473687,7.800000000000001,低利益,低数量
6000183,1.1818181818181819,65.0,55,0.47496234123267667,600,0.2363636363636364,13.0,低利益,低数量
6000184,1.12,28.0,25,0.33166247903554,600,0.22400000000000003,5.6000000000000005,低利益,低数量
6000185,1.0,30.0,30,0.0,600,0.2,6.0,低利益,低数量
6000186,1.1333333333333333,51.0,45,0.3437758254761644,600,0.22666666666666668,10.200000000000001,低利益,低数量
6000187,1.0,29.0,29,0.0,600,0.2,5.800000000000001,低利益,低数量
6000188,1.0,10.0,10,0.0,600,0.2,2.0,低利益,低数量
6000189,1.1,11.0,10,0.31622776601683794,600,0.22000000000000003,2.2,低利益,低数量
6000190,1.0,15.0,15,0.0,600,0.2,3.0,低利益,低数量
6000191,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000192,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000193,1.0,6.0,6,0.0,600,0.2,1.2000000000000002,低利益,低数量
6000194,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000195,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000196,1.0166666666666666,61.0,60,0.12909944487358052,600,0.20333333333333334,12.200000000000001,低利益,低数量
6000197,1.0332409972299168,373.0,361,0.19437298075579237,600,0.20664819944598337,74.60000000000001,低利益,低数量
6000198,1.0396039603960396,420.0,404,0.21921547821717208,600,0.20792079207920794,84.0,低利益,低数量
6000199,1.0421052631578946,495.0,475,0.21127448669329427,600,0.20842105263157895,99.0,低利益,低数量
6000200,1.0545454545454545,290.0,275,0.24301796351417584,600,0.2109090909090909,58.0,低利益,低数量
6000201,1.0573770491803278,258.0,244,0.2500758840509204,600,0.21147540983606558,51.6,低利益,低数量
6000202,1.0,50.0,50,0.0,600,0.2,10.0,低利益,低数量
6000204,1.0,231.0,231,0.0,600,0.2,46.2,低利益,低数量
6000205,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000206,1.0,81.0,81,0.0,600,0.2,16.2,低利益,低数量
6000207,1.046875,67.0,64,0.2130420258115867,600,0.209375,13.4,低利益,低数量
6000208,1.0411764705882354,177.0,170,0.19928518273688967,600,0.20823529411764707,35.4,低利益,低数量
6000209,1.009090909090909,111.0,110,0.09534625892455922,600,0.2018181818181818,22.200000000000003,低利益,低数量
6000210,1.036144578313253,86.0,83,0.18778445950728184,600,0.20722891566265061,17.2,低利益,低数量
6000211,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000212,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000213,1.0396825396825398,131.0,126,0.19599157740244458,600,0.20793650793650797,26.200000000000003,低利益,低数量
6000214,1.027027027027027,76.0,74,0.23249527748763854,600,0.20540540540540542,15.200000000000001,低利益,低数量
6000215,1.0,57.0,57,0.0,600,0.2,11.4,低利益,低数量
6000216,1.0,64.0,64,0.0,600,0.2,12.8,低利益,低数量
6000217,1.0,12.0,12,0.0,600,0.2,2.4000000000000004,低利益,低数量
6000218,1.0,32.0,32,0.0,600,0.2,6.4,低利益,低数量
6000219,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000220,1.0,31.0,31,0.0,600,0.2,6.2,低利益,低数量
6000221,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000222,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000223,1.0,3.0,3,0.0,600,0.2,0.6000000000000001,低利益,低数量
6000224,1.0769230769230769,14.0,13,0.2773500981126146,600,0.2153846153846154,2.8000000000000003,低利益,低数量
6000225,1.0,5.0,5,0.0,600,0.2,1.0,低利益,低数量
6000226,1.0,6.0,6,0.0,600,0.2,1.2000000000000002,低利益,低数量
6000227,1.3333333333333333,8.0,6,0.5163977794943222,600,0.26666666666666666,1.6,低利益,低数量
6000228,1.0,3.0,3,0.0,600,0.2,0.6000000000000001,低利益,低数量
6000229,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000230,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000231,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000232,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000233,1.0,4.0,4,0.0,600,0.2,0.8,低利益,低数量
6000234,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6000235,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000237,1.0,2.0,2,0.0,600,0.2,0.4,低利益,低数量
6000238,1.0,1.0,1,,600,0.2,0.2,低利益,低数量
6100001,1.0296610169491525,243.0,236,0.17001092432178766,610,0.2059322033898305,48.6,低利益,低数量
6100002,1.0416666666666667,275.0,264,0.20020585097092228,610,0.20833333333333337,55.0,低利益,低数量
6100003,1.016260162601626,250.0,246,0.1267322317714376,610,0.20325203252032523,50.0,低利益,低数量
6100004,1.0765661252900232,464.0,431,0.2748078308074413,610,0.21531322505800465,92.80000000000001,低利益,低数量
6100005,1.0589887640449438,377.0,356,0.2475868659913645,610,0.21179775280898877,75.4,低利益,低数量
6100006,1.0076923076923077,131.0,130,0.08770580193070292,610,0.20153846153846156,26.200000000000003,低利益,低数量
6100007,1.0909090909090908,12.0,11,0.30151134457776363,610,0.21818181818181817,2.4000000000000004,低利益,低数量
6100008,1.121212121212121,148.0,132,0.39132390344726775,610,0.22424242424242424,29.6,低利益,低数量
6100009,1.231548480463097,851.0,691,0.49775181978121763,610,0.2463096960926194,170.20000000000002,低利益,低数量
6100010,1.0555555555555556,190.0,180,0.29373765938128493,610,0.21111111111111114,38.0,低利益,低数量
6100011,1.035294117647059,176.0,170,0.2146723841335254,610,0.2070588235294118,35.2,低利益,低数量
6100012,1.0267379679144386,192.0,187,0.1617496765120796,610,0.20534759358288773,38.400000000000006,低利益,低数量
6100013,1.065326633165829,212.0,199,0.24772453103596945,610,0.21306532663316582,42.400000000000006,低利益,低数量
6100014,1.0729783037475344,544.0,507,0.2891305036569871,610,0.2145956607495069,108.80000000000001,低利益,低数量
6100015,1.0,2.0,2,0.0,610,0.2,0.4,低利益,低数量
6100016,1.0,34.0,34,0.0,610,0.2,6.800000000000001,低利益,低数量
6100017,1.1196581196581197,131.0,117,0.39745728814972103,610,0.22393162393162394,26.200000000000003,低利益,低数量
6100018,1.0,59.0,59,0.0,610,0.2,11.8,低利益,低数量
6100019,1.0,3.0,3,0.0,610,0.2,0.6000000000000001,低利益,低数量
6100020,1.0833333333333333,13.0,12,0.2886751345948129,610,0.21666666666666667,2.6,低利益,低数量
6100021,1.037037037037037,28.0,27,0.19245008972987526,610,0.2074074074074074,5.6000000000000005,低利益,低数量
6100022,1.0465116279069768,90.0,86,0.21182549667042375,610,0.2093023255813954,18.0,低利益,低数量
6100023,1.0714285714285714,300.0,280,0.28443132330207815,610,0.2142857142857143,60.0,低利益,低数量
6100024,1.0,59.0,59,0.0,610,0.2,11.8,低利益,低数量
6100025,1.0,37.0,37,0.0,610,0.2,7.4,低利益,低数量
6100026,1.0754189944134078,385.0,358,0.2748245539185336,610,0.2150837988826816,77.0,低利益,低数量
6100027,1.0434782608695652,24.0,23,0.20851441405707474,610,0.20869565217391306,4.800000000000001,低利益,低数量
6100028,1.2072727272727273,1992.0,1650,0.48701310357318717,610,0.24145454545454548,398.40000000000003,低利益,中数量
6100029,1.0,4.0,4,0.0,610,0.2,0.8,低利益,低数量
6100030,1.105263157894737,126.0,114,0.36112952233926227,610,0.2210526315789474,25.200000000000003,低利益,低数量
6100031,1.0,27.0,27,0.0,610,0.2,5.4,低利益,低数量
6100032,1.0402010050251256,207.0,199,0.19692576614735363,610,0.20804020100502513,41.400000000000006,低利益,低数量
6100033,1.0,20.0,20,0.0,610,0.2,4.0,低利益,低数量
6100034,1.0819672131147542,594.0,549,0.3177000933081733,610,0.21639344262295085,118.80000000000001,低利益,低数量
6100035,1.0212765957446808,240.0,235,0.14461290832190188,610,0.20425531914893616,48.0,低利益,低数量
6100036,1.0,25.0,25,0.0,610,0.2,5.0,低利益,低数量
6100037,1.064516129032258,33.0,31,0.24973103811470745,610,0.2129032258064516,6.6000000000000005,低利益,低数量
6100038,1.0441767068273093,260.0,249,0.2246328206933699,610,0.2088353413654619,52.0,低利益,低数量
6100039,1.0,16.0,16,0.0,610,0.2,3.2,低利益,低数量
6100040,1.0,10.0,10,0.0,610,0.2,2.0,低利益,低数量
6100041,1.0,23.0,23,0.0,610,0.2,4.6000000000000005,低利益,低数量
6100042,1.1336898395721926,212.0,187,0.4125566367810907,610,0.22673796791443854,42.400000000000006,低利益,低数量
